Gender,Age,Daily Meal Frequency,Physical Exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
0,26,3,0,166,111,2029.3,359,140,95,2851
1,26,2,3,140,51,1121.8,146,70,52,1332
0,23,3,1,182,81,1825.2,129.225,151,83,1868
0,21,3,0,169,77,1726.5,312,109,57,2197
0,22,2,0,168,90,1841.1,341,138,66,2510
1,18,4,0,153,53,1277.4,187,63,51,1459
0,25,4,0,178,56,1549.7,204,74,59,1643
0,26,3,0,165,47,1377.1,211,81,46,1582
0,25,3,0,168,59,1541.3,242,93,58,1862
0,31,3,0,166,48,1380.2,202,54,39,1375
0,36,4,1,167,108,1954.5,284,130,82,2394
0,21,2,0,164,76,1680.7,233,119,80,2128
0,24,2,0,166,50,1446.9,225,66,34.46,1474
1,19,4,0,166,70,1443.4,195,85,68,1732
0,24,3,0,162,44,1338.4,217,64,43,1511
0,61,3,4,167,57,1267.7,159,51.69,75,1518
0,26,3,0,154,104,1885.8,338,150,79,2663
0,20,2,0,165,62,1583.1,232,98,56,1824
0,41,4,0,155,87,1642.3,230,112,79,2079
0,19,3,3,172,61,1654.9,191,74,63,1627
1,25,2,0,154,65,1367.3,265,70,47,1763
1,24,3,0,154,50,1277,191,59,43,1387
1,20,3,2,159,65,1394.6,180,79,58,1558
0,25,3,0,155,111,1973.1,394,158,90,3018
1,32,3,0,144,73,1312.5,222,90,55,1743
0,18,3,0,188,55,1606.1,181,87,56,1576
1,24,4,0,155,73,1431,248,90,41,1721
0,26,3,0,163,97,1871.6,244,157,101,2513
1,46,3,4,160,48,1107.2,206,69,34.46,1410
0,34,3,0,158,86,1695.7,261,123,90,2346
0,38,3,0,168,118,2048.3,352,155,90,2838
1,28,2,0,164,55,1285.6,198,62,59,1571
0,30,3,4,157,88,1754.8,304,157,85,2609
1,21,3,0,162,51,1292.9,143,77,44,1276
1,28,3,2,155,78,1487.5,262,132,68,2188
0,21,2,0,153,42,1273.6,142,66,49,1273
1,42,2,1,135,50,929.8,176,53,51,1375
0,37,3,0,156,120,2043.5,307,159,78,2566
1,44,2,0,165,86,1537.4,274,107,76,2208
0,26,3,0,168,70,1653.8,237,81,85,2037
1,20,2,0,154,49,1181.6,207,62,40,1436
0,24,3,1,184,85,1850.8,211,157,99,2363
0,22,4,3,177,111,2103.4,391,89,104,2856
0,25,4,1,184,106,2112.5,393,142,99,3031
0,21,2,0,168,91,1868.9,309,120,103,2643
0,20,3,0,160,41,1283.3,149,60,40,1196
1,22,3,0,152,79,1522.3,238,129,68,2080
1,26,3,4,144,95,1593.3,305,76,50,1974
0,24,3,1,166,69,1600.8,186,108,51,1635
1,29,3,0,151,97,1596.4,210,109,51,1735
1,24,2,0,168,55,1261.8,156,57,49,1293
0,23,3,0,184,77,1800.9,305,82,71,2187
0,28,3,0,165,87,1755.5,314,120,58,2258
0,24,3,2,168,78,1746.4,371,75,74,2450
1,50,2,0,153,78,1340.5,294,70,65,2041
0,21,3,0,169,60,1535,251,56,70,1858
1,29,3,0,145,95,1532.4,213,97,54,1726
0,36,3,0,156,115,1974.3,382,95,102,2826
0,27,3,0,172,81,1741.7,232,86,63,1839
0,23,4,1,141,70,1478.9,179,98,79,1819
0,22,4,0,158,87,1724.8,285,157,70,2398
0,28,3,0,185,139,2391.7,340,167,111,3027
1,48,3,0,146,101,1534.2,163,156,77,1969
1,40,3,0,162,40,1063.6,167,51.69,47,1298
0,24,2,0,163,76,1618.1,205,137,89,2169
1,38,3,0,157,79,1410.4,239,61,55,1695
0,20,2,1,162,67,1587.6,229,95,88,2088
0,21,3,3,173,82,1819.2,313,122,92,2568
1,22,3,0,160,60,1333.6,170,90,50,1490
1,20,3,0,164,86,1607.1,271,126,54,2074
1,20,3,0,166,84,1629.8,296,113,57,2149
1,28,2,0,156,74,1492.9,166,82,80,1712
1,57,3,0,160,77,1305.1,210,102,82,1986
0,21,3,1,180,74,1723.3,248,68,73,1921
1,27,3,2,157,79,1451,134,101,46,1354
0,26,2,0,171,78,1753,239,107,56,1888
0,16,3,4,171,83,1822,264,108,94,2334
1,18,3,0,163,51,1328.8,131,56,50,1198
0,24,2,0,167,101,1958.9,343,146,80,2676
0,22,2,0,175,69,1649.6,231,107,62,1910
0,23,3,0,167,106,1983.9,300,132,67,2331
0,33,3,0,165,46,1391.1,211,93,44,1612
0,22,2,0,175,70,1665.3,195,101,90,1994
1,30,3,0,144,94,1550.8,293,99,49,2009
1,24,3,0,160,46,1170.7,131,52,44,1128
0,24,3,3,168,75,1708.4,139,79,80,1592
1,15,2,0,160,59,1253.4,130,89,53,1353
0,24,2,0,178,81,1781.4,259,115,57,2009
1,26,2,1,154,67,1383.7,212,101,55,1747
0,21,2,0,166,75,1737.3,221,108,53,1793
1,24,2,0,137,50,1026.1,129.225,67,34.46,1095
0,31,3,0,157,88,1662.6,243,136,70,2146
0,25,3,0,166,45,1382.9,161,71,43,1315
1,17,3,0,158,55,1291.4,134,68,56,1312
0,24,3,1,179,96,1916.6,248,135,76,2216
1,23,2,0,147,56,1165.3,138,67,59,1351
0,29,2,1,172,93,1864.7,286,138,84,2452
1,50,3,0,159,101,1625.4,321,83,86,2390
1,62,4,0,155,60,1128.5,143,71,42,1234
0,21,3,0,173,86,1861.6,233,144,78,2210
0,21,2,1,175,82,1821,205,108,107,2215
0,25,2,0,160,75,1612.8,277,113,67,2163
0,31,2,4,157,89,1751.4,236,136,61,2037
1,22,3,2,160,76,1481.3,176,130,44,1620
0,20,4,3,175,69,1616.2,298,72,63,2047
0,21,3,0,163,111,1995.4,308,81,87,2339
1,34,3,0,153,99,1571.8,226,152,73,2169
1,27,2,1,163,49,1190.5,165,51.69,46,1281
1,23,2,1,158,49,1141.1,150,63,36,1176
0,45,3,0,174,45,1347.6,159,57,48,1296
1,19,3,4,153,48,1164.2,130,52,46,1142
0,15,3,0,178,79,1849.7,224,114,55,1847
1,22,3,0,152,79,1470.3,256,89,66,1974
1,20,2,0,145,72,1398.7,212,63,58,1622
1,22,4,0,157,63,1321.5,156,104,53,1517
1,50,3,0,157,44,975.1,142,51.69,34.46,1085
0,23,3,0,165,47,1404,176,71,50,1438
0,23,3,0,168,57,1551.1,163,88,58,1526
0,22,2,4,181,66,1692.8,213,112,63,1867
1,41,3,0,162,107,1725.9,294,93,91,2367
0,23,3,0,159,104,1971.3,247,155,71,2247
0,22,3,0,174,97,1983.9,342,83,72,2348
0,27,2,0,169,49,1438.9,219,76,45,1585
1,23,3,4,161,54,1220.6,174,63,48,1380
1,18,3,0,164,50,1305.8,129.225,82,51,1304
0,24,4,0,160,91,1756.3,248,115,76,2136
0,23,3,0,168,74,1672,287,132,67,2279
0,22,3,0,172,124,2184.4,345,156,100,2904
1,23,3,0,147,92,1571.4,289,91,76,2204
1,25,3,4,138,45,1062.9,130,60,35,1075
0,24,3,0,154,112,1999.3,365,148,91,2871
1,23,2,0,154,81,1545.8,232,122,74,2082
1,20,3,0,164,43,1220.2,129.225,75,39,1168
0,25,3,0,169,75,1660.7,322,77,64,2172
0,22,3,2,173,56,1484.6,214,89,62,1770
1,27,3,0,145,95,1524.5,199,90,95,2011
0,22,3,1,173,73,1682.7,214,51.69,91,1882
0,24,3,1,169,56,1514.4,189,59,53,1469
0,22,3,3,182,94,1915,298,170,51,2331
1,25,2,0,152,66,1337.2,215,87,66,1802
0,28,3,0,175,75,1736.1,263,105,76,2156
1,31,3,0,156,77,1481.4,258,95,40,1772
1,22,3,0,161,82,1526.2,282,90,74,2154
0,19,3,0,159,45,1368.6,146,104,39,1351
1,21,2,0,156,78,1498.1,308,81,59,2087
0,26,2,0,170,88,1786.6,351,96,37,2121
1,32,3,0,143,99,1585.3,297,111,75,2307
0,26,3,1,163,91,1799.6,247,123,81,2209
0,28,2,0,164,49,1326.7,221,66,51,1607
0,20,3,0,156,39,1269.8,129.225,79,46,1247
0,27,3,1,180,79,1811.5,235,93,62,1870
1,22,3,0,156,80,1532.8,224,118,48,1800
0,22,3,1,184,85,1897.7,250,139,64,2132
0,22,3,0,165,72,1635.3,210,99,65,1821
0,24,2,2,168,67,1642,201,79,89,1921
1,20,2,0,157,67,1426.6,189,91,56,1624
0,26,3,0,167,54,1487.2,256,89,38,1722
0,25,3,0,166,111,2020.8,361,151,101,2957
0,28,2,1,174,92,1920.4,321,139,79,2551
0,22,2,1,166,62,1518.1,166,103,51,1535
0,46,3,0,155,88,1589.5,344,116,75,2515
0,23,3,0,172,100,2011.5,300,134,87,2519
1,20,3,0,163,39,1140.6,134,52,37,1077
1,43,2,1,138,52,978.6,152,51.69,34.46,1125
1,46,3,0,162,44,1110.5,130,62,34.46,1078
0,29,4,2,153,76,1595.8,227,88,70,1890
0,40,3,0,152,91,1686.3,355,150,40,2380
1,21,4,0,138,71,1282.2,228,83,59,1775
0,25,2,0,164,51,1459.6,186,81,56,1572
0,19,3,0,167,108,1976.3,327,142,92,2704
0,23,3,0,179,88,1845,311,120,65,2309
0,22,3,0,168,74,1698.9,248,116,59,1987
0,22,3,4,169,79,1725.4,281,88,77,2169
1,25,4,0,146,59,1216.9,222,81,38,1554
0,21,3,0,165,100,1943.8,228,101,87,2099
0,20,2,1,178,76,1778.5,327,106,77,2425
1,30,3,0,141,99,1530.7,269,108,86,2282
1,21,2,0,168,46,1258.1,151,80,38,1266
1,19,2,1,159,70,1402.4,196,84,51,1579
1,24,2,0,139,55,1127,129.225,111,38,1303
1,30,4,0,153,87,1500.8,198,115,35,1567
0,18,4,4,169,57,1568.6,172,79,39,1355
0,23,3,1,178,73,1729.7,228,100,64,1888
1,57,2,0,157,62,1154.1,232,95,37,1641
0,24,3,0,172,101,1969.7,330,145,83,2647
0,26,2,1,178,69,1618.4,279,105,61,2085
0,20,3,0,173,75,1689.6,250,85,77,2033
0,19,2,0,175,75,1762.2,172,102,57,1609
0,27,2,0,168,51,1445.7,216,83,50,1646
0,39,3,0,173,54,1409.8,220,85,40,1580
1,21,3,0,164,46,1166.3,138,55,42,1150
0,22,2,1,169,97,1924.4,298,100,82,2330
0,29,2,1,168,92,1822.6,311,92,63,2179
0,15,3,1,166,72,1672.8,262,105,60,2008
0,25,3,2,172,80,1753.3,320,81,70,2234
0,25,3,0,165,43,1344.8,195,63,43,1419
0,24,2,0,170,91,1855.8,240,136,63,2071
1,23,2,0,164,74,1514.5,188,98,75,1819
0,75,3,1,180,72,1508.2,222,85,64,1804
0,21,3,1,171,66,1623.1,201,100,80,1924
0,28,3,0,155,88,1757.1,335,98,93,2569
0,63,3,2,165,96,1670.8,369,94,94,2698
0,23,3,0,168,73,1683.8,309,103,82,2386
0,22,4,3,187,84,1938.9,244,105,67,1999
0,20,2,0,174,73,1761.6,275,105,63,2087
0,18,3,0,163,74,1691.2,310,108,69,2293
1,20,3,0,169,47,1279.9,135,58,42,1150
0,21,3,0,168,53,1500.9,230,81,50,1694
1,39,2,0,160,79,1412.9,261,56,34.46,1578
0,29,3,0,165,100,1881,263,154,99,2559
0,25,3,0,156,88,1731.6,281,151,86,2502
0,19,3,0,171,45,1463.5,162,93,59,1551
1,28,2,0,145,88,1498.3,151,116,72,1716
1,23,3,2,169,59,1365.9,188,54,44,1364
1,51,3,0,163,88,1509,348,94,58,2290
1,21,2,0,142,68,1298.8,196,80,80,1824
0,39,3,0,157,87,1622.7,226,53,88,1908
0,23,3,0,187,85,1902.2,131,128,81,1765
0,23,3,3,165,78,1750.5,200,125,77,1993
0,37,3,0,166,111,1984.1,371,117,90,2762
0,24,3,0,179,138,2345.4,382,128,87,2823
0,21,2,1,144,70,1421.9,249,56,44,1616
0,24,4,0,164,103,1977.6,369,150,98,2958
1,19,3,0,167,46,1275.9,163,70,34.46,1242
0,18,3,0,168,54,1522.4,232,73,56,1724
0,29,3,1,167,86,1794.1,319,86,62,2178
1,21,4,0,159,57,1290.7,138,61,46,1210
1,23,2,0,156,56,1253.3,178,68,51,1443
0,23,3,0,178,86,1902.4,262,80,85,2133
0,31,3,4,174,83,1732.8,343,132,76,2584
1,32,3,0,153,41,1042.3,157,51.69,40,1195
0,21,3,4,169,49,1456.9,224,78,48,1640
0,23,3,0,159,45,1335.3,175,93,35,1387
0,28,3,1,178,79,1780.8,220,135,85,2185
0,25,3,0,163,110,2024.3,385,89,99,2787
1,32,3,0,140,79,1340.1,192,95,34.46,1458
0,29,3,0,165,49,1367.1,176,83,45,1441
0,24,3,0,183,77,1816.7,155,175,84,2076
0,20,3,1,180,64,1671.5,206,101,75,1903
0,22,4,0,172,71,1686.1,191,90,72,1772
1,23,3,0,162,67,1391.1,146,120,48,1496
0,30,3,0,174,64,1582.7,272,82,63,1983
1,17,3,2,159,44,1230.5,173,52,37,1233
1,22,2,4,159,67,1442,200,98,51,1651
0,22,3,1,175,65,1668,224,71,74,1846
0,22,2,4,174,77,1747.5,282,150,71,2367
1,25,3,1,161,47,1183.4,133,53,42,1122
0,31,4,0,152,91,1722.1,319,128,76,2472
0,23,2,1,177,76,1723,347,51.69,64,2171
0,25,4,0,177,71,1693.9,227,83,80,1960
1,27,3,0,150,57,1182.8,148,85,46,1346
0,23,3,0,165,44,1391.8,185,78,37,1385
1,17,4,0,150,54,1215.7,183,58,34.46,1274
0,25,2,2,182,64,1651.4,323,66,64,2132
1,27,4,4,166,100,1744.5,316,89,71,2259
1,23,4,1,168,81,1584.8,180,89,65,1661
1,45,3,0,164,45,1103.3,134,59,36,1096
0,23,3,0,162,38,1314.2,181,53,36,1260
0,23,2,0,163,45,1345.1,142,58,42,1178
0,24,2,0,173,68,1624,249,104,63,1979
1,21,4,0,164,58,1333.7,238,85,35,1607
0,19,3,0,163,45,1330,188,68,34.46,1334
0,22,3,0,168,50,1465.7,137,78,53,1337
1,28,4,0,164,100,1753.8,266,99,83,2207
1,19,4,2,178,71,1570.9,243,86,87,2099
0,19,2,3,182,72,1742.1,312,68,76,2204
0,22,3,1,168,65,1604.5,209,51.69,72,1691
0,25,3,0,173,113,2057.2,368,98,92,2692
1,37,2,0,158,81,1460.8,196,106,46,1622
1,38,3,0,160,46,1107.2,192,69,36,1368
0,31,4,0,165,102,1930,387,138,103,3027
0,29,2,0,163,46,1345.5,181,63,46,1390
0,25,3,0,180,74,1748.6,281,112,64,2148
0,25,4,0,183,79,1799.8,311,88,66,2190
0,52,3,0,166,51,1281.2,149,82,51,1383
0,20,3,0,180,76,1774.1,326,82,81,2361
1,56,3,0,157,75,1268,265,71,50,1794
0,22,3,0,180,105,2022,402,161,61,2801
0,45,3,1,171,64,1497.7,288,64,49,1849
1,20,2,2,153,43,1161.7,139,55,41,1145
0,23,3,2,181,63,1623,247,111,45,1837
0,22,3,0,164,109,1990.7,366,106,100,2788
1,58,3,0,158,74,1271,172,115,72,1796
0,24,2,0,165,92,1827.4,204,107,84,2000
0,24,3,2,172,54,1540.5,213,80,64,1748
0,25,3,0,163,98,1906.7,326,110,96,2608
0,27,3,0,168,53,1436.3,197,75,77,1781
0,23,2,1,164,66,1531.3,216,95,64,1820
0,23,3,0,164,63,1544.4,257,82,65,1941
0,26,3,0,177,91,1886.4,341,131,85,2653
1,28,3,0,140,72,1240.4,257,56,61,1801
0,27,3,0,170,50,1427.7,196,68,46,1470
0,24,3,0,173,59,1576.6,283,58,49,1805
0,26,2,1,169,85,1771.5,279,141,55,2175
1,21,3,2,165,76,1537.6,224,102,67,1907
1,52,3,0,162,90,1540.8,357,108,34.46,2170
0,19,3,0,168,73,1630,138,111,60,1536
1,26,4,2,179,72,1572,233,68,79,1915
0,32,3,0,165,48,1346.2,132,66,54,1278
1,36,3,1,155,75,1386.2,225,93,71,1911
1,32,3,0,167,76,1483.5,257,107,63,2023
0,22,3,0,160,108,1932,371,122,96,2836
0,24,3,0,175,107,2048.4,255,164,97,2549
1,22,2,0,151,66,1370.6,213,96,53,1713
1,25,3,0,163,68,1425,209,82,56,1668
1,22,3,0,163,69,1386,227,64,34.46,1474
1,15,2,3,169,63,1502,184,89,62,1650
1,21,2,0,165,93,1711.9,266,123,87,2339
0,33,3,0,162,120,2069.8,375,150,95,2955
0,23,2,0,169,88,1817.8,208,145,90,2222
0,23,2,0,166,49,1394.6,175,67,48,1400
0,33,4,0,151,85,1616,244,112,61,1973
1,22,4,1,154,70,1375.2,207,92,42,1574
0,56,2,0,165,42,1206.9,194,51.69,44,1379
1,33,3,2,159,42,1044.9,129.225,68,41,1158
1,43,2,0,157,64,1235.8,195,54,38,1338
0,22,2,0,175,66,1679.5,187,124,76,1928
1,27,3,0,142,88,1474.4,201,106,65,1813
0,25,3,1,170,90,1886,283,132,77,2353
0,23,3,0,157,114,2077.8,377,123,67,2603
0,24,4,0,178,91,1906,258,108,70,2094
0,29,3,0,169,51,1471.4,180,86,37,1397
0,25,3,0,154,114,1974.3,285,120,95,2475
0,25,2,0,162,81,1707.2,278,112,74,2226
1,44,4,0,137,71,1151.1,190,94,36,1460
1,48,3,0,140,69,1150.2,229,53,56,1632
0,23,2,0,162,73,1617.3,294,51.69,74,2049
1,19,4,0,164,69,1416.5,225,72,55,1683
0,23,3,0,161,93,1805.5,171,131,88,2000
0,29,3,0,172,53,1442.1,202,70,63,1655
1,24,3,0,158,43,1103.2,142,57,34.46,1106
0,23,4,0,163,104,1923.8,240,164,77,2309
0,20,4,0,179,85,1832.8,279,109,70,2182
1,22,3,2,153,42,1080,135,54,47,1179
0,22,3,0,168,78,1715.5,318,125,79,2483
0,26,3,1,170,95,1917,399,60,70,2466
0,28,3,0,174,126,2213.2,270,157,111,2707
1,54,2,0,136,54,907.4,154,63,41,1237
0,35,2,0,153,58,1330.3,186,71,59,1559
1,24,3,0,157,46,1164.6,139,75,40,1216
0,23,2,0,165,53,1419.3,214,58,56,1592
0,22,3,0,171,75,1733.6,280,118,70,2222
1,23,4,0,160,98,1725.8,253,145,79,2303
0,40,3,0,173,108,1973.3,278,160,91,2571
1,22,4,0,143,69,1345.1,149,77,50,1354
1,22,2,0,154,58,1274.2,129.225,112,74,1631
0,24,3,1,170,99,1959.7,376,151,101,3017
1,42,4,0,155,88,1464.8,129.225,106,88,1733
0,22,2,0,161,42,1341.7,136,75,45,1249
0,16,3,1,176,79,1807.3,233,59,96,2032
0,22,3,0,171,65,1636.3,271,112,50,1982
0,30,3,0,158,91,1701.7,208,109,56,1772
0,43,3,1,170,65,1510.9,202,95,81,1917
1,22,2,0,171,48,1252.4,193,75,42,1450
1,22,2,0,156,78,1503.7,189,103,68,1780
0,23,2,0,167,87,1803.8,235,70,78,1922
1,37,3,0,155,80,1442.6,227,110,66,1942
1,41,3,0,163,50,1161.8,213,51.69,34.46,1369
1,37,3,0,141,96,1497.4,331,101,66,2322
0,28,3,0,154,111,1913.9,385,127,103,2975
1,18,3,2,146,73,1448.9,133,92,61,1449
1,24,3,0,157,95,1617.2,260,94,73,2073
0,31,3,0,158,88,1707.5,231,148,75,2191
0,22,2,4,180,82,1815.9,212,79,92,1992
0,23,2,4,176,66,1646,182,95,75,1783
0,21,2,1,170,67,1654.8,191,114,67,1823
0,28,2,0,166,49,1366.5,173,56,47,1339
1,24,2,0,137,50,1126.8,129.225,83,54,1335
1,40,3,0,143,84,1330.7,261,106,53,1945
1,24,4,0,163,43,1145.8,153,52,36,1144
0,29,3,3,164,100,1860.2,301,153,90,2626
0,22,3,0,169,52,1425.8,234,61,50,1630
0,21,3,0,163,60,1554.9,250,84,54,1822
0,26,3,3,168,118,2102.5,228,138,98,2346
0,22,3,0,169,87,1817.7,192,94,67,1747
0,22,2,0,173,100,2009.3,359,160,63,2643
1,56,3,0,140,109,1571.3,260,152,81,2377
1,21,3,2,154,43,1114.1,153,51.69,38,1161
0,17,3,4,167,55,1538.5,184,75,64,1612
0,47,3,0,173,56,1387.2,201,95,37,1517
0,40,3,4,166,119,2050.5,386,132,103,2999
0,23,3,0,161,71,1638.7,310,82,53,2045
0,26,3,0,163,115,2105.7,289,162,108,2776
1,52,2,0,152,79,1329.1,248,93,48,1796
0,21,3,0,166,40,1359.7,150,64,53,1333
1,21,2,1,157,66,1347.2,164,74,50,1402
0,20,3,0,160,44,1324.7,198,77,41,1469
1,27,4,0,161,91,1603.1,266,134,76,2284
1,37,4,0,143,89,1422.5,301,105,61,2173
0,23,3,1,173,56,1524.3,260,97,39,1779
0,25,3,2,157,104,1881.8,339,123,104,2784
0,45,3,0,159,56,1359.9,197,103,41,1569
1,22,3,0,164,47,1224.5,184,68,34.46,1318
1,24,2,1,155,61,1308.1,237,52,42,1534
1,24,3,0,153,68,1350.4,268,117,58,2062
1,24,3,0,154,40,1064.6,129.225,52,34.46,1035
1,59,3,0,156,77,1257.4,217,73,62,1718
0,24,3,0,174,74,1779.5,259,125,63,2103
0,30,2,1,174,98,1966.1,393,157,79,2911
0,19,2,0,174,81,1816.9,261,103,72,2104
0,40,3,0,167,115,1966.7,365,147,88,2840
0,26,3,0,170,51,1463.4,257,67,35,1611
0,20,3,0,170,61,1524.2,264,51.69,50,1713
0,21,2,1,164,69,1603.8,263,80,43,1759
0,23,2,0,163,83,1771.7,257,141,92,2420
0,19,4,1,179,68,1701,262,108,53,1957
1,23,3,2,160,64,1330.8,218,71,43,1543
1,23,3,0,144,88,1517.9,285,124,60,2176
1,42,4,0,140,77,1264.2,230,103,53,1809
0,30,3,1,173,93,1901.6,206,128,55,1831
0,22,3,0,170,51,1455.3,174,94,43,1459
1,50,4,0,157,84,1395.8,244,96,84,2116
1,38,3,0,142,92,1441.8,331,111,97,2641
0,24,3,0,157,102,1875.3,369,140,101,2945
1,29,3,0,157,77,1446.9,239,112,60,1944
0,28,3,0,167,60,1528.9,282,103,67,2143
1,24,3,0,134,86,1351.2,239,66,75,1895
1,41,2,0,164,107,1755.9,239,156,65,2165
1,22,3,0,162,80,1545.2,291,109,37,1933
1,28,3,4,151,97,1639.9,296,126,34.46,1998
1,16,3,0,166,92,1743.6,229,104,42,1710
0,22,4,1,162,66,1581.9,205,116,50,1734
0,24,3,0,181,68,1698,216,112,64,1888
0,49,3,4,170,49,1292.4,178,62,39,1311
1,27,3,4,145,93,1567.3,315,66,66,2118
0,21,4,4,157,75,1604,206,112,70,1902
1,46,4,0,146,73,1269.3,207,68,34.46,1410
1,42,2,1,164,47,1124.1,129.225,68,36,1113
0,32,3,0,163,48,1312.9,158,77,35,1255
1,28,2,0,165,55,1287.2,171,58,35,1231
0,20,4,1,175,64,1578.5,276,65,73,2021
0,62,3,0,165,97,1741.9,305,121,78,2406
0,19,3,0,174,68,1779.4,212,133,46,1794
1,22,2,4,154,64,1330.4,178,85,53,1529
0,38,3,0,168,119,2070.8,381,152,102,3050
1,34,4,2,142,77,1330.9,215,90,52,1688
0,23,4,3,165,70,1653.5,189,95,74,1802
0,20,2,0,130,58,1300.3,180,79,46,1450
0,22,3,0,179,137,2372.8,227,172,115,2631
1,21,2,1,143,59,1205.4,218,86,42,1594
0,25,2,1,160,71,1582.3,249,87,63,1911
0,33,4,0,172,104,2012.3,306,107,104,2588
0,30,3,0,166,58,1448.4,208,96,41,1585
0,36,3,0,169,50,1395.2,200,65,60,1600
0,18,3,2,165,48,1401.6,155,83,66,1546
0,23,4,0,176,110,2060.3,344,122,102,2782
1,24,3,2,162,60,1365.5,209,92,55,1699
0,17,2,0,164,78,1665.8,353,90,40,2132
0,23,3,2,165,65,1593.7,217,87,74,1882
1,22,3,3,168,56,1329.3,129.225,81,57,1354
1,24,3,0,163,46,1176.8,156,54,38,1182
1,27,4,0,177,101,1836.8,397,94,64,2540
0,24,4,0,168,102,1950.4,345,155,98,2882
0,24,3,0,165,48,1389.1,164,60,58,1418
1,26,3,0,150,75,1373.1,190,96,46,1558
0,33,3,0,168,51,1449.9,171,79,42,1378
0,25,3,0,168,116,2121.8,388,155,104,3108
0,22,3,4,173,74,1693.1,138,149,72,1796
1,21,3,0,130,48,1032.6,130,62,37,1101
1,23,3,0,163,68,1389.1,225,71,48,1616
0,26,3,1,172,87,1789.6,404,74,42,2290
1,21,3,2,160,52,1295,149,68,38,1210
0,24,3,1,168,93,1877,368,131,69,2617
0,24,3,4,177,60,1605,187,86,39,1443
0,48,3,0,166,54,1326.5,226,92,52,1740
1,22,2,0,151,61,1300.8,208,66,46,1510
1,58,3,0,144,73,1145.6,208,83,59,1695
0,22,3,0,165,109,2051.6,287,135,84,2444
0,24,3,2,179,91,1942.2,387,87,55,2391
1,24,3,3,151,68,1352.4,236,70,46,1638
0,28,4,0,176,122,2216.2,268,131,109,2577
0,26,3,0,168,117,2134,377,151,74,2778
1,20,2,0,165,78,1515.7,182,111,73,1829
0,24,2,4,174,80,1738.8,225,116,91,2183
0,23,3,0,166,47,1438.7,171,84,51,1479
1,32,2,0,151,73,1323.4,181,104,44,1536
0,21,3,0,168,112,2072.9,332,141,91,2711
1,23,2,0,139,54,1167.6,156,52,57,1345
1,25,3,0,144,93,1571.1,168,68,80,1664
1,25,3,0,153,87,1583.2,253,88,53,1841
0,23,3,0,162,93,1860,403,96,39,2347
0,21,4,1,178,85,1888.4,321,131,53,2285
0,22,3,0,158,120,2126.1,263,164,78,2410
1,57,3,4,157,54,1053.8,198,54,37,1341
1,28,3,0,152,58,1203.2,252,63,59,1791
0,21,2,1,170,68,1616.2,298,111,60,2176
0,22,2,0,179,73,1701.8,299,154,37,2145
0,22,3,0,168,61,1537.8,178,115,51,1631
0,18,4,0,183,81,1856.4,273,95,59,2003
0,15,3,4,173,80,1816.9,238,117,60,1960
1,23,3,1,150,60,1264.7,137,77,36,1180
0,22,2,1,168,90,1843,305,119,87,2479
0,25,3,0,169,117,2106.8,387,104,103,2891
0,32,3,0,170,51,1439.7,181,82,63,1619
0,20,3,0,154,99,1801,337,126,64,2428
0,25,2,1,162,84,1768.8,252,90,87,2151
1,18,3,0,145,72,1401.1,276,98,59,2027
1,19,4,2,165,76,1498.4,160,132,58,1690
1,26,3,0,176,133,2187.6,396,158,70,2846
0,46,3,1,170,66,1463.8,241,110,64,1980
0,32,3,0,164,51,1381.6,194,82,42,1482
0,21,2,1,167,91,1834.7,281,157,89,2553
1,20,3,2,161,47,1218.2,140,74,39,1207
1,25,2,3,157,60,1309.2,163,64,36,1232
0,23,2,1,171,100,1972.6,225,141,77,2157
0,22,3,0,165,43,1317.6,180,68,34.46,1302
1,46,2,0,163,67,1270.6,198,93,51,1623
0,19,2,0,173,80,1748.8,326,113,49,2197
0,19,2,0,173,81,1804.3,254,143,86,2362
0,33,3,0,166,52,1398.9,157,97,46,1430
0,22,3,0,178,105,2042.6,324,158,79,2639
1,58,3,4,158,55,1079.1,198,51.69,34.46,1309
1,57,2,0,152,71,1246.3,181,74,55,1515
0,30,3,1,171,92,1812.2,331,114,82,2518
1,28,3,3,145,84,1456.1,237,94,75,1999
0,27,2,1,161,84,1723.7,317,122,70,2386
1,19,3,0,164,84,1624,185,122,64,1804
0,24,3,2,168,67,1584.5,282,108,36,1884
0,58,3,0,166,48,1255.3,187,62,48,1428
0,50,3,0,166,51,1275.7,190,75,34.46,1370
0,31,3,0,169,93,1787.1,306,119,99,2591
1,38,3,1,152,82,1417.8,241,124,58,1982
0,27,3,4,158,84,1715.2,246,91,72,1996
0,28,2,1,168,98,1859.1,286,139,82,2438
1,60,2,4,154,79,1328.8,215,127,50,1818
0,21,2,0,168,60,1543.3,227,84,59,1775
1,21,2,0,156,54,1246.6,179,54,46,1346
1,22,2,0,169,48,1279,149,57,40,1184
0,43,4,0,159,69,1501.3,217,100,77,1961
1,21,4,0,167,99,1814.1,329,95,83,2443
1,36,2,2,157,79,1390,230,97,51,1767
0,25,4,0,169,76,1704.2,311,122,53,2209
0,20,2,0,176,59,1592.8,190,79,61,1625
1,36,2,0,153,65,1286.3,161,77,53,1429
1,23,2,0,163,76,1511.8,199,78,78,1810
0,22,3,3,175,61,1594.6,316,86,35,1923
